### Cluster 45 — Symptoms (134)
Symptom,Frequency 
drawing in occiput,drawing pain from right shoulder to wrist,1.0,1
drawing in occiput,eyes protuberant,1.0,1
drawing in occiput,aching soreness in vertebrae,1.0,1
drawing in occiput,pain extends into deltoid muscle,1.0,1
drawing in occiput,eyes burning,1.0,1
drawing in occiput,shooting pain in right hip,1.0,1
drawing in occiput,violent stitches in right thorax,1.0,1
stitches beneath right scapula,heaviness in nape muscles,1.0,1
stitches beneath right scapula,severe pains under left scapula,1.0,1
stitches beneath right scapula,violent pain under seventh rib,1.0,1
stitches beneath right scapula,stiffness of right knee,1.0,1
stitches beneath right scapula,tearing in metacarpal bones,1.0,1
stitches beneath right scapula,limbs feel stiff,1.0,1
stitches beneath right scapula,coldness of left arm,1.0,1
stitches beneath right scapula,pain behind sternum,1.0,1
stitches beneath right scapula,oedema,1.0,1
stitches beneath right scapula,sensation as if lower lumbar vertebrae would separate,1.0,1
stitches beneath right scapula,bitter taste when drinking,1.0,1
stitches beneath right scapula,violent pain in knee,1.0,1
stitches beneath right scapula,vertebrae separation sensation on stooping,1.0,1
stitches beneath right scapula,sensation as if abdomen constricted with string,1.0,1
stitches beneath right scapula,violent tearing pains in limbs,1.0,1
stitches beneath right scapula,ankle hardest on inner side,1.0,1
stitches beneath right scapula,neck feels as if broken,1.0,1
stitches beneath right scapula,pulse full,1.0,1
stitches beneath right scapula,thorax stitches worse on inspiration,1.0,1
stitches beneath right scapula,pain in cervical muscles,1.0,1
stitches beneath right scapula,limbs feel heavy,1.0,1
stitches beneath right scapula,hands hot,1.0,1
stitches beneath right scapula,drawing in occiput,1.0,1
stitches beneath right scapula,stiffness of wrists,1.0,1
stitches beneath right scapula,drawing in nape,1.0,1
stitches beneath right scapula,paralytic pain in left shoulder,1.0,1
stitches beneath right scapula,hip pain extends to feet,1.0,1
stitches beneath right scapula,thorax stitches worse on motion,1.0,1
stitches beneath right scapula,pain in right clavicle,1.0,1
stitches beneath right scapula,rheumatic troubles about chest,1.0,1
stitches beneath right scapula,sensation of sand in eye,1.0,1
stitches beneath right scapula,urine dark yellow,1.0,1
stitches beneath right scapula,oedema from venous congestion,1.0,1
stitches beneath right scapula,violent tearing pains in back,1.0,1
stitches beneath right scapula,pain under right shoulder blade,1.0,1
stitches beneath right scapula,stiffness of right neck muscles,1.0,1
stitches beneath right scapula,sole cramps worse by putting foot down,1.0,1
stitches beneath right scapula,hip pain worse on right side,1.0,1
stitches beneath right scapula,severe pain in spine between shoulders,1.0,1
stitches beneath right scapula,amaurosis from rheumatic troubles,1.0,1
stitches beneath right scapula,anxious,1.0,1
stitches beneath right scapula,sensation as if weights hung on right leg,1.0,1
stitches beneath right scapula,lancinating pains in pectoral muscles,1.0,1
stitches beneath right scapula,head drawn to left,1.0,1
stitches beneath right scapula,stitches in right side of chest,1.0,1
stitches beneath right scapula,pressing pain beneath right scapula,1.0,1
stitches beneath right scapula,pain across umbilicus,1.0,1
stitches beneath right scapula,rose-red elastic swelling,1.0,1
stitches beneath right scapula,fingertips cold,1.0,1
stitches beneath right scapula,violent pain in popliteal space,1.0,1
stitches beneath right scapula,tightness of chest,1.0,1
stitches beneath right scapula,urine milky,1.0,1
stitches beneath right scapula,foot oedematous,1.0,1
stitches beneath right scapula,associated with hepatic affections,1.0,1
stitches beneath right scapula,yellow nose,1.0,1
stitches beneath right scapula,cutting pains in arms,1.0,1
stitches beneath right scapula,shoulder pain from scapula,1.0,1
stitches beneath right scapula,rheumatic troubles about abdomen,1.0,1
stitches beneath right scapula,left half of neck stiff,1.0,1
stitches beneath right scapula,pressure extending to neck,1.0,1
stitches beneath right scapula,pulse hard,1.0,1
stitches beneath right scapula,hip pain extends to legs,1.0,1
stitches beneath right scapula,paralytic pain in left arm,1.0,1
stitches beneath right scapula,tongue thickly coated yellow,1.0,1
stitches beneath right scapula,intellect dull,1.0,1
stitches beneath right scapula,swelling of elbows,1.0,1
stitches beneath right scapula,vertebrae soreness worse by motion,1.0,1
stitches beneath right scapula,antidotes bryonia,1.0,1
stitches beneath right scapula,constant pain under right scapula,1.0,1
stitches beneath right scapula,bitter taste when eating,1.0,1
stitches beneath right scapula,rose-coloured elastic swelling of ankle joints,1.0,1
stitches beneath right scapula,finger pain worse by pressure,1.0,1
stitches beneath right scapula,pain over elbow joint,1.0,1
stitches beneath right scapula,burning in right knee,1.0,1
stitches beneath right scapula,patient sensitive to touch,1.0,1
stitches beneath right scapula,face yellow,1.0,1
stitches beneath right scapula,yellow forehead,1.0,1
stitches beneath right scapula,pain extends into chest,1.0,1
stitches beneath right scapula,stiffness of cervical muscles,1.0,1
stitches beneath right scapula,trembling of knees,1.0,1
stitches beneath right scapula,urine turbid,1.0,1
stitches beneath right scapula,periodic tightness in chest,1.0,1
stitches beneath right scapula,tension in occiput,1.0,1
stitches beneath right scapula,heaviness in occiput,1.0,1
stitches beneath right scapula,spasmodic drawing pains in inguinal regions,1.0,1
stitches beneath right scapula,pain extends into stomach,1.0,1
stitches beneath right scapula,oedema mostly about ankle,1.0,1
stitches beneath right scapula,eyes red,1.0,1
stitches beneath right scapula,cramps in soles of feet,1.0,1
stitches beneath right scapula,soreness in right chest,1.0,1
stitches beneath right scapula,hip pain extends to abdomen,1.0,1
stitches beneath right scapula,violent pains in right shoulder joint,1.0,1
stitches beneath right scapula,sprained pain in left shoulder,1.0,1
stitches beneath right scapula,pain in chest along sternum,1.0,1
stitches beneath right scapula,yellow cheeks,1.0,1
stitches beneath right scapula,deep-seated pain in right chest,1.0,1
stitches beneath right scapula,indifferent,1.0,1
stitches beneath right scapula,veins of hands swollen,1.0,1
stitches beneath right scapula,paralytic heaviness of arms,1.0,1
stitches beneath right scapula,tension in nape muscles,1.0,1
stitches beneath right scapula,legs swollen,1.0,1
stitches beneath right scapula,thorax stitches worse on cough,1.0,1
stitches beneath right scapula,tearing pains from nape to sacrum,1.0,1
stitches beneath right scapula,drawing from sacrum to right scrobiculum,1.0,1
stitches beneath right scapula,limbs feel lame,1.0,1
stitches beneath right scapula,vertebrae soreness worse on pressure,1.0,1
stitches beneath right scapula,intellect impaired,1.0,1
stitches beneath right scapula,pain in heel as if pinched,1.0,1
stitches beneath right scapula,constrictive pressure below left clavicle,1.0,1
stitches beneath right scapula,full heavy feeling in abdomen,1.0,1
stitches beneath right scapula,urine profuse,1.0,1
stitches beneath right scapula,cutting pain in arms,1.0,1
stitches beneath right scapula,reduced freedom of arm use,1.0,1
stitches beneath right scapula,back pains worse from touch,1.0,1
stitches beneath right scapula,oppressive pain beneath right scapula,1.0,1
stitches beneath right scapula,restlessness of limbs,1.0,1
stitches beneath right scapula,pressive pain in liver region,1.0,1
stitches beneath right scapula,whites of eyes yellow,1.0,1
stitches beneath right scapula,pressive pain in left neck muscles,1.0,1
stitches beneath right scapula,rheumatic attack of arms with jaundice,1.0,1
stitches beneath right scapula,lancinating pain in heart region,1.0,1
stitches beneath right scapula,sternum pain worse on inspiration,1.0,1
stitches beneath right scapula,cutting pains in calves,1.0,1
stitches beneath right scapula,hard pressive pain below patella,1.0,1
stitches beneath right scapula,fixed pain beneath right scapula,1.0,1
stitches beneath right scapula,neck feels as if constricted by hand,1.0,1
stitches beneath right scapula,drawing pain from right shoulder to wrist,1.0,1
stitches beneath right scapula,eyes protuberant,1.0,1
stitches beneath right scapula,aching soreness in vertebrae,1.0,1
stitches beneath right scapula,pain extends into deltoid muscle,1.0,1
stitches beneath right scapula,eyes burning,1.0,1
stitches beneath right scapula,shooting pain in right hip,1.0,1
stitches beneath right scapula,violent stitches in right thorax,1.0,1
eyes red,heaviness in nape muscles,1.0,1
eyes red,severe pains under left scapula,1.0,1
eyes red,violent pain under seventh rib,1.0,1
eyes red,stiffness of right knee,1.0,1
eyes red,tearing in metacarpal bones,1.0,1
eyes red,limbs feel stiff,1.0,1
eyes red,coldness of left arm,1.0,1
eyes red,pain behind sternum,1.0,1
eyes red,oedema,1.0,1
eyes red,sensation as if lower lumbar vertebrae would separate,1.0,1
eyes red,bitter taste when drinking,1.0,1
eyes red,violent pain in knee,1.0,1
eyes red,vertebrae separation sensation on stooping,1.0,1
eyes red,sensation as if abdomen constricted with string,1.0,1
eyes red,violent tearing pains in limbs,1.0,1
eyes red,ankle hardest on inner side,1.0,1
eyes red,neck feels as if broken,1.0,1
eyes red,pulse full,1.0,1
eyes red,thorax stitches worse on inspiration,1.0,1
eyes red,pain in cervical muscles,1.0,1
eyes red,limbs feel heavy,1.0,1
eyes red,hands hot,1.0,1
eyes red,drawing in occiput,1.0,1
eyes red,stiffness of wrists,1.0,1
eyes red,drawing in nape,1.0,1
eyes red,paralytic pain in left shoulder,1.0,1
eyes red,hip pain extends to feet,1.0,1
eyes red,thorax stitches worse on motion,1.0,1
eyes red,pain in right clavicle,1.0,1
eyes red,rheumatic troubles about chest,1.0,1
eyes red,sensation of sand in eye,1.0,1
eyes red,urine dark yellow,1.0,1
eyes red,oedema from venous congestion,1.0,1
eyes red,violent tearing pains in back,1.0,1
eyes red,pain under right shoulder blade,1.0,1
eyes red,stiffness of right neck muscles,1.0,1
eyes red,sole cramps worse by putting foot down,1.0,1
eyes red,hip pain worse on right side,1.0,1
eyes red,severe pain in spine between shoulders,1.0,1
eyes red,amaurosis from rheumatic troubles,1.0,1
eyes red,anxious,1.0,1
eyes red,sensation as if weights hung on right leg,1.0,1
eyes red,lancinating pains in pectoral muscles,1.0,1
eyes red,head drawn to left,1.0,1
eyes red,stitches in right side of chest,1.0,1
eyes red,pressing pain beneath right scapula,1.0,1
eyes red,pain across umbilicus,1.0,1
eyes red,rose-red elastic swelling,1.0,1
eyes red,fingertips cold,1.0,1
eyes red,violent pain in popliteal space,1.0,1
eyes red,tightness of chest,1.0,1
eyes red,urine milky,1.0,1
eyes red,foot oedematous,1.0,1
eyes red,associated with hepatic affections,1.0,1
eyes red,yellow nose,1.0,1
eyes red,cutting pains in arms,1.0,1
eyes red,shoulder pain from scapula,1.0,1
eyes red,rheumatic troubles about abdomen,1.0,1
eyes red,left half of neck stiff,1.0,1
eyes red,pressure extending to neck,1.0,1
eyes red,pulse hard,1.0,1
eyes red,hip pain extends to legs,1.0,1
eyes red,paralytic pain in left arm,1.0,1
eyes red,tongue thickly coated yellow,1.0,1
eyes red,intellect dull,1.0,1
eyes red,swelling of elbows,1.0,1
eyes red,vertebrae soreness worse by motion,1.0,1
eyes red,antidotes bryonia,1.0,1
eyes red,constant pain under right scapula,1.0,1
eyes red,bitter taste when eating,1.0,1
eyes red,rose-coloured elastic swelling of ankle joints,1.0,1
eyes red,finger pain worse by pressure,1.0,1
eyes red,pain over elbow joint,1.0,1
eyes red,burning in right knee,1.0,1
eyes red,patient sensitive to touch,1.0,1
eyes red,face yellow,1.0,1
eyes red,yellow forehead,1.0,1
eyes red,pain extends into chest,1.0,1
eyes red,stiffness of cervical muscles,1.0,1
eyes red,trembling of knees,1.0,1
eyes red,urine turbid,1.0,1
eyes red,periodic tightness in chest,1.0,1
eyes red,tension in occiput,1.0,1
eyes red,heaviness in occiput,1.0,1
eyes red,spasmodic drawing pains in inguinal regions,1.0,1
eyes red,pain extends into stomach,1.0,1
eyes red,oedema mostly about ankle,1.0,1
eyes red,cramps in soles of feet,1.0,1
eyes red,soreness in right chest,1.0,1
eyes red,hip pain extends to abdomen,1.0,1
