### Cluster 23 — Symptoms (183)
Symptom,Frequency 
anxiety about heart,tearing pain in wrists,0.5,1
anxiety about heart,lameness of affected parts,0.5,1
anxiety about heart,constriction about precordia,0.5,1
cold sensation between scapulae,lack of power in limbs after sitting,1.0,1
cold sensation between scapulae,tension as if bandaged when walking,1.0,1
cold sensation between scapulae,patient feels overpowered,1.0,1
cold sensation between scapulae,prickling in wrist,1.0,1
cold sensation between scapulae,pains to right shoulder,1.0,1
cold sensation between scapulae,great weariness,1.0,1
cold sensation between scapulae,heavy pain in back muscles,1.0,1
cold sensation between scapulae,convulsive trembling of limbs,1.0,1
cold sensation between scapulae,pressive pain in sacral region worse jars,1.0,1
cold sensation between scapulae,unsteadiness of knee joints,1.0,1
cold sensation between scapulae,tearing pain in thigh,1.0,1
cold sensation between scapulae,tearing pain in forearm,1.0,1
cold sensation between scapulae,drawing pain in thigh,1.0,1
cold sensation between scapulae,weak limbs during repose,1.0,1
cold sensation between scapulae,arms hang powerless as if paralyzed,1.0,1
cold sensation between scapulae,puffy joints,1.0,1
cold sensation between scapulae,tearing pain in elbow joints,1.0,1
cold sensation between scapulae,excitement,1.0,1
cold sensation between scapulae,rapid thought changes,1.0,1
cold sensation between scapulae,raging delirium worse at night,1.0,1
cold sensation between scapulae,sudden attack in acute articular rheumatism,1.0,1
cold sensation between scapulae,coldness in feet especially toes,1.0,1
cold sensation between scapulae,paralysis of wrist,1.0,1
cold sensation between scapulae,strong pulse,1.0,1
cold sensation between scapulae,numb tingling in arms,1.0,1
cold sensation between scapulae,light aggravates,1.0,1
cold sensation between scapulae,dry hot skin,1.0,1
cold sensation between scapulae,inflamed joints,1.0,1
cold sensation between scapulae,cries if touched,1.0,1
cold sensation between scapulae,sensitiveness to cold air,1.0,1
cold sensation between scapulae,predicts death day,1.0,1
cold sensation between scapulae,burning pain on moving eyes,1.0,1
cold sensation between scapulae,tingling upward on stepping,1.0,1
cold sensation between scapulae,cutting pain in knees,1.0,1
cold sensation between scapulae,toes go to sleep while walking,1.0,1
cold sensation between scapulae,inflammation in cellular tissues,1.0,1
cold sensation between scapulae,thirst,1.0,1
cold sensation between scapulae,hot feet,1.0,1
cold sensation between scapulae,bruised feeling,1.0,1
cold sensation between scapulae,tearing pain in nape,1.0,1
cold sensation between scapulae,formication up back,1.0,1
cold sensation between scapulae,transient bone pains in metacarpal bones,1.0,1
cold sensation between scapulae,back stiffness,1.0,1
cold sensation between scapulae,shortened tendo achillis,1.0,1
cold sensation between scapulae,pressing pain on moving eyes,1.0,1
cold sensation between scapulae,shooting pain on moving eyes,1.0,1
cold sensation between scapulae,tearing pain from shoulder to fingers,1.0,1
cold sensation between scapulae,numbness of affected parts,1.0,1
cold sensation between scapulae,numb tingling in fingers,1.0,1
cold sensation between scapulae,quieter morning with excessive sweat,1.0,1
cold sensation between scapulae,constriction about head,1.0,1
cold sensation between scapulae,hot palms,1.0,1
cold sensation between scapulae,trembling with shooting pains,1.0,1
cold sensation between scapulae,shooting pain in right elbow to wrist worse flexing fingers,1.0,1
cold sensation between scapulae,cold sensation down spine,1.0,1
cold sensation between scapulae,jerking pain down left back,1.0,1
cold sensation between scapulae,numb tingling in hands,1.0,1
cold sensation between scapulae,shooting pain in right upper arm,1.0,1
cold sensation between scapulae,dull pain in neck muscles,1.0,1
cold sensation between scapulae,anxiety about heart,1.0,1
cold sensation between scapulae,hot right hip joint,1.0,1
cold sensation between scapulae,drawing pain in scapulae,1.0,1
cold sensation between scapulae,drawing in tendinous expansions,1.0,1
cold sensation between scapulae,tearing pain in left hip joint,1.0,1
cold sensation between scapulae,convulsive contracting of limbs,1.0,1
cold sensation between scapulae,bright red joints,1.0,1
cold sensation between scapulae,coldness of extremities,1.0,1
cold sensation between scapulae,tingling down left arm,1.0,1
cold sensation between scapulae,numbness of arms,1.0,1
cold sensation between scapulae,drawing pain in elbow joints,1.0,1
cold sensation between scapulae,tensive pain in lumbar region worse stepping,1.0,1
cold sensation between scapulae,bruised pain between shoulders,1.0,1
cold sensation between scapulae,crawling in limbs,1.0,1
cold sensation between scapulae,paralytic pain decin thumb,1.0,1
cold sensation between scapulae,stinging in kidney region,1.0,1
cold sensation between scapulae,cutting pain from spine to abdomen,1.0,1
cold sensation between scapulae,coldness of ankles,1.0,1
cold sensation between scapulae,throbbing knees,1.0,1
cold sensation between scapulae,painful right hip joint especially to touch,1.0,1
cold sensation between scapulae,painful knees,1.0,1
cold sensation between scapulae,weariness,1.0,1
cold sensation between scapulae,acuteness of senses,1.0,1
cold sensation between scapulae,stiff legs after cold,1.0,1
cold sensation between scapulae,heartburn down back,1.0,1
cold sensation between scapulae,tearing pains in small of back worse by pressure,1.0,1
cold sensation between scapulae,heavy limbs during repose,1.0,1
cold sensation between scapulae,swollen right hip joint,1.0,1
cold sensation between scapulae,great agitation about heart,1.0,1
cold sensation between scapulae,hot hands,1.0,1
cold sensation between scapulae,contracted pulse,1.0,1
cold sensation between scapulae,painful shoulders feel sinking under weight,1.0,1
cold sensation between scapulae,violent digging pains in chest sides worse inspiration,1.0,1
cold sensation between scapulae,tearing pain in deep neck muscles,1.0,1
cold sensation between scapulae,severe tearing in left humerus head,1.0,1
cold sensation between scapulae,pain in right shoulder joint,1.0,1
cold sensation between scapulae,pains to right ear,1.0,1
cold sensation between scapulae,tearing pain from shoulder to wrist,1.0,1
cold sensation between scapulae,violent digging pains in back worse inspiration,1.0,1
cold sensation between scapulae,exhaustion,1.0,1
cold sensation between scapulae,full pulse,1.0,1
cold sensation between scapulae,drawing pain in right upper arm,1.0,1
cold sensation between scapulae,anxious lamentations,1.0,1
cold sensation between scapulae,tearing pain in scapulae,1.0,1
cold sensation between scapulae,helplessness with pain in femur head,1.0,1
cold sensation between scapulae,sweaty palms,1.0,1
cold sensation between scapulae,hurried thought changes,1.0,1
cold sensation between scapulae,coldness of arms,1.0,1
cold sensation between scapulae,heavy feeling,1.0,1
cold sensation between scapulae,formication of scalp as if hair stands on end,1.0,1
cold sensation between scapulae,numbness in small of back to legs,1.0,1
cold sensation between scapulae,cramping pain in forearm,1.0,1
cold sensation between scapulae,sensation of swollen parts,1.0,1
cold sensation between scapulae,numbness in limbs after sitting,1.0,1
cold sensation between scapulae,stitching pain in knee joints,1.0,1
cold sensation between scapulae,acute rheumatic fevers,1.0,1
cold sensation between scapulae,tensive pain in sacral region worse jars,1.0,1
cold sensation between scapulae,formication of hands,1.0,1
cold sensation between scapulae,inflammation in serous tissues,1.0,1
cold sensation between scapulae,creeping pain in fingers worse writing,1.0,1
cold sensation between scapulae,paralytic stiffness of right upper arm,1.0,1
cold sensation between scapulae,drawing pain in limb joints,1.0,1
cold sensation between scapulae,painful limbs during repose,1.0,1
cold sensation between scapulae,great thirst for cold water,1.0,1
cold sensation between scapulae,cold fingers,1.0,1
cold sensation between scapulae,numbness down left arm,1.0,1
cold sensation between scapulae,transient bone pains in long bones,1.0,1
cold sensation between scapulae,intolerable pains driving to delirium,1.0,1
cold sensation between scapulae,feet go to sleep while walking,1.0,1
cold sensation between scapulae,lost sensation in fingers,1.0,1
cold sensation between scapulae,drawing pains in muscles of neck,1.0,1
cold sensation between scapulae,rheumatism of facial muscles sensitive to touch,1.0,1
cold sensation between scapulae,pressive pain in lumbar region worse stepping,1.0,1
cold sensation between scapulae,cold sweat on toes,1.0,1
cold sensation between scapulae,small pulse,1.0,1
cold sensation between scapulae,variable humor,1.0,1
cold sensation between scapulae,dull pain in right elbow to wrist worse flexing fingers,1.0,1
cold sensation between scapulae,constriction about chest,1.0,1
cold sensation between scapulae,formication down back,1.0,1
cold sensation between scapulae,drawing pain in shoulder joints,1.0,1
cold sensation between scapulae,drawing pain in wrists,1.0,1
cold sensation between scapulae,intense pain down left arm,1.0,1
cold sensation between scapulae,formication of arms,1.0,1
cold sensation between scapulae,hot dry skin,1.0,1
cold sensation between scapulae,tension about ankles,1.0,1
cold sensation between scapulae,sore neck painful to touch,1.0,1
cold sensation between scapulae,coldness of feet,1.0,1
cold sensation between scapulae,drawing pain in left hip joint,1.0,1
cold sensation between scapulae,great sadness,1.0,1
cold sensation between scapulae,vexation with self,1.0,1
cold sensation between scapulae,cold sweat on arms,1.0,1
cold sensation between scapulae,bruised pain down back,1.0,1
cold sensation between scapulae,fear of death,1.0,1
cold sensation between scapulae,intermittent pulse,1.0,1
cold sensation between scapulae,digging pain down left back,1.0,1
cold sensation between scapulae,confused ideas,1.0,1
cold sensation between scapulae,intolerable pain,1.0,1
cold sensation between scapulae,little difficulties insurmountable,1.0,1
cold sensation between scapulae,tired limbs during repose,1.0,1
cold sensation between scapulae,great anxiety,1.0,1
cold sensation between scapulae,ophthalmia from cold dry winds,1.0,1
cold sensation between scapulae,head insecurity due to lack of muscle control worse toward night,1.0,1
cold sensation between scapulae,cold sweat on soles,1.0,1
cold sensation between scapulae,bruised pain in last lumbar vertebra,1.0,1
cold sensation between scapulae,dull pain in back muscles,1.0,1
cold sensation between scapulae,death-like oppression about heart,1.0,1
cold sensation between scapulae,noise aggravates,1.0,1
cold sensation between scapulae,swollen knees,1.0,1
cold sensation between scapulae,heavy pain in neck muscles,1.0,1
cold sensation between scapulae,effective early before disease localization,1.0,1
cold sensation between scapulae,paralytic drawing in feet,1.0,1
cold sensation between scapulae,knife-like pain in knee joints,1.0,1
cold sensation between scapulae,numbness of whole limb after sitting,1.0,1
cold sensation between scapulae,tearing pain from shoulder to forearm,1.0,1
cold sensation between scapulae,tingling with shooting pains,1.0,1
cold sensation between scapulae,sleeplessness from knee pain must sit up,1.0,1
cold sensation between scapulae,stiffness worse on motion,1.0,1
cold sensation between scapulae,bad effects of cold dry winds,1.0,1
cold sensation between scapulae,dreadful apprehension,1.0,1
cold sensation between scapulae,deep red vessels,1.0,1
cold sensation between scapulae,tearing pain in wrists,1.0,1
cold sensation between scapulae,lameness of affected parts,1.0,1
cold sensation between scapulae,constriction about precordia,1.0,1
hot dry skin,lack of power in limbs after sitting,1.0,1
hot dry skin,tension as if bandaged when walking,1.0,1
hot dry skin,patient feels overpowered,1.0,1
hot dry skin,prickling in wrist,1.0,1
