### Cluster 33 — Symptoms (87)
Symptom,Frequency 
chronic articular rheumatism,swelling in ankles,1.0,1
chronic articular rheumatism,sticking in wrist,1.0,1
chronic articular rheumatism,tearing pain in joints,1.0,1
chronic articular rheumatism,sticking pain in thighs,1.0,1
chronic articular rheumatism,stiffness in hips,1.0,1
chronic articular rheumatism,violent bruised pain in hips,1.0,1
chronic articular rheumatism,pain as from overlifting in small of back,1.0,1
chronic articular rheumatism,sticking in hands,1.0,1
chronic articular rheumatism,stiffness of shoulder,1.0,1
chronic articular rheumatism,violent bruised pain in ankles,1.0,1
chronic articular rheumatism,sticking in sacrum,1.0,1
chronic articular rheumatism,headache worse in open air,1.0,1
chronic articular rheumatism,tearing pain in hips,1.0,1
chronic articular rheumatism,swelling of fingers,1.0,1
chronic articular rheumatism,drawing pain in wrist,1.0,1
chronic articular rheumatism,stiffness in fingers,1.0,1
chronic articular rheumatism,drawing pain in arms,1.0,1
chronic articular rheumatism,drawing pain in hands,1.0,1
chronic articular rheumatism,rheumatism of muscles of neck,1.0,1
chronic articular rheumatism,sticking pain in joints,1.0,1
chronic articular rheumatism,sticking between shoulder blades,1.0,1
chronic articular rheumatism,sticking pain in nape of neck,1.0,1
chronic articular rheumatism,tearing pain in shoulder,1.0,1
chronic articular rheumatism,tearing pain in elbow,1.0,1
chronic articular rheumatism,gouty pain in wrist,1.0,1
chronic articular rheumatism,swelling in knees,1.0,1
chronic articular rheumatism,violent bruised pain in legs,1.0,1
chronic articular rheumatism,psoric origin,1.0,1
chronic articular rheumatism,drawing pain in feet,1.0,1
chronic articular rheumatism,violent bruised pain in joints,1.0,1
chronic articular rheumatism,sticking in shoulders,1.0,1
chronic articular rheumatism,pressure in sacrum,1.0,1
chronic articular rheumatism,stiffness in legs,1.0,1
chronic articular rheumatism,drawing pain in nape of neck,1.0,1
chronic articular rheumatism,boring pain,1.0,1
chronic articular rheumatism,can only turn head to one side,1.0,1
chronic articular rheumatism,burning of skin,1.0,1
chronic articular rheumatism,stiffness in elbow,1.0,1
chronic articular rheumatism,pain as from a sprain in nape of neck,1.0,1
chronic articular rheumatism,gouty pain in hands,1.0,1
chronic articular rheumatism,gouty pain in fingers,1.0,1
chronic articular rheumatism,pain as from a sprain in shoulder,1.0,1
chronic articular rheumatism,violent bruised pain in knees,1.0,1
chronic articular rheumatism,drawing pain in legs,1.0,1
chronic articular rheumatism,violent bruised pain in thighs,1.0,1
chronic articular rheumatism,worse in open air,1.0,1
sticking pain in hips,sticking pain in small of back,1.0,1
sticking pain in hips,rheumatism of joints,1.0,1
sticking pain in hips,sticking pain in knees,1.0,1
sticking pain in hips,stiffness in feet,1.0,1
sticking pain in hips,drawing pain in fingers,1.0,1
sticking pain in hips,violent bruised pain in feet,1.0,1
sticking pain in hips,swelling of hands,1.0,1
sticking pain in hips,drawing pain in ankles,1.0,1
sticking pain in hips,sticking pain in ankles,1.0,1
sticking pain in hips,itching of skin,1.0,1
sticking pain in hips,tearing pain in ankles,1.0,1
sticking pain in hips,sticking pain in legs,1.0,1
sticking pain in hips,violent bruised pain in back,1.0,1
sticking pain in hips,sticking pain in arms,1.0,1
sticking pain in hips,tearing pain in thighs,1.0,1
sticking pain in hips,rheumatism of shoulder,1.0,1
sticking pain in hips,headache worse lying on back,1.0,1
sticking pain in hips,tearing pain in nape of neck,1.0,1
sticking pain in hips,pressive pain in small of back,1.0,1
sticking pain in hips,tearing in wrist,1.0,1
sticking pain in hips,chronic cases,1.0,1
sticking pain in hips,gouty pain in feet,1.0,1
sticking pain in hips,pain as from a sprain in shoulders,1.0,1
sticking pain in hips,gouty diathesis,1.0,1
sticking pain in hips,chronic articular rheumatism,1.0,1
sticking pain in hips,suppressed eruptions,1.0,1
sticking pain in hips,sticking in fingers,1.0,1
sticking pain in hips,sticking pain in feet,1.0,1
sticking pain in hips,drawing pain in all joints,1.0,1
sticking pain in hips,pressive pain,1.0,1
sticking pain in hips,pressure between shoulder blades,1.0,1
sticking pain in hips,can hardly rise from a seat,1.0,1
sticking pain in hips,stiffness in hands,1.0,1
sticking pain in hips,violent bruised pain in sacrum,1.0,1
sticking pain in hips,sticking pain in elbow,1.0,1
sticking pain in hips,pressing pain in nape of neck,1.0,1
sticking pain in hips,violent bruised pain in arms,1.0,1
sticking pain in hips,stiffness in wrist,1.0,1
sticking pain in hips,psoric manifestations,1.0,1
sticking pain in hips,violent bruised pain in elbow,1.0,1
sticking pain in hips,swelling in ankles,1.0,1
sticking pain in hips,sticking in wrist,1.0,1
sticking pain in hips,tearing pain in joints,1.0,1
sticking pain in hips,sticking pain in thighs,1.0,1
sticking pain in hips,stiffness in hips,1.0,1
sticking pain in hips,violent bruised pain in hips,1.0,1
sticking pain in hips,pain as from overlifting in small of back,1.0,1
sticking pain in hips,sticking in hands,1.0,1
sticking pain in hips,stiffness of shoulder,1.0,1
sticking pain in hips,violent bruised pain in ankles,1.0,1
sticking pain in hips,sticking in sacrum,1.0,1
sticking pain in hips,headache worse in open air,1.0,1
sticking pain in hips,tearing pain in hips,1.0,1
sticking pain in hips,swelling of fingers,1.0,1
sticking pain in hips,drawing pain in wrist,1.0,1
sticking pain in hips,stiffness in fingers,1.0,1
sticking pain in hips,drawing pain in arms,1.0,1
sticking pain in hips,drawing pain in hands,1.0,1
sticking pain in hips,rheumatism of muscles of neck,1.0,1
sticking pain in hips,sticking pain in joints,1.0,1
sticking pain in hips,sticking between shoulder blades,1.0,1
sticking pain in hips,sticking pain in nape of neck,1.0,1
sticking pain in hips,tearing pain in shoulder,1.0,1
sticking pain in hips,tearing pain in elbow,1.0,1
sticking pain in hips,gouty pain in wrist,1.0,1
sticking pain in hips,swelling in knees,1.0,1
sticking pain in hips,violent bruised pain in legs,1.0,1
sticking pain in hips,psoric origin,1.0,1
sticking pain in hips,drawing pain in feet,1.0,1
sticking pain in hips,violent bruised pain in joints,1.0,1
sticking pain in hips,sticking in shoulders,1.0,1
sticking pain in hips,pressure in sacrum,1.0,1
sticking pain in hips,stiffness in legs,1.0,1
sticking pain in hips,drawing pain in nape of neck,1.0,1
sticking pain in hips,boring pain,1.0,1
sticking pain in hips,can only turn head to one side,1.0,1
sticking pain in hips,burning of skin,1.0,1
sticking pain in hips,stiffness in elbow,1.0,1
sticking pain in hips,pain as from a sprain in nape of neck,1.0,1
sticking pain in hips,gouty pain in hands,1.0,1
sticking pain in hips,gouty pain in fingers,1.0,1
sticking pain in hips,pain as from a sprain in shoulder,1.0,1
sticking pain in hips,violent bruised pain in knees,1.0,1
sticking pain in hips,drawing pain in legs,1.0,1
sticking pain in hips,violent bruised pain in thighs,1.0,1
sticking pain in hips,worse in open air,1.0,1
drawing pain in nape of neck,sticking pain in small of back,1.0,1
drawing pain in nape of neck,rheumatism of joints,1.0,1
drawing pain in nape of neck,sticking pain in knees,1.0,1
drawing pain in nape of neck,stiffness in feet,1.0,1
drawing pain in nape of neck,drawing pain in fingers,1.0,1
drawing pain in nape of neck,violent bruised pain in feet,1.0,1
drawing pain in nape of neck,swelling of hands,1.0,1
drawing pain in nape of neck,drawing pain in ankles,1.0,1
drawing pain in nape of neck,sticking pain in ankles,1.0,1
drawing pain in nape of neck,itching of skin,1.0,1
drawing pain in nape of neck,tearing pain in ankles,1.0,1
drawing pain in nape of neck,sticking pain in legs,1.0,1
drawing pain in nape of neck,violent bruised pain in back,1.0,1
drawing pain in nape of neck,sticking pain in arms,1.0,1
drawing pain in nape of neck,tearing pain in thighs,1.0,1
drawing pain in nape of neck,rheumatism of shoulder,1.0,1
drawing pain in nape of neck,sticking pain in hips,1.0,1
drawing pain in nape of neck,headache worse lying on back,1.0,1
drawing pain in nape of neck,tearing pain in nape of neck,1.0,1
drawing pain in nape of neck,pressive pain in small of back,1.0,1
drawing pain in nape of neck,tearing in wrist,1.0,1
drawing pain in nape of neck,chronic cases,1.0,1
drawing pain in nape of neck,gouty pain in feet,1.0,1
drawing pain in nape of neck,pain as from a sprain in shoulders,1.0,1
drawing pain in nape of neck,gouty diathesis,1.0,1
drawing pain in nape of neck,chronic articular rheumatism,1.0,1
drawing pain in nape of neck,suppressed eruptions,1.0,1
drawing pain in nape of neck,sticking in fingers,1.0,1
drawing pain in nape of neck,sticking pain in feet,1.0,1
drawing pain in nape of neck,drawing pain in all joints,1.0,1
drawing pain in nape of neck,pressive pain,1.0,1
drawing pain in nape of neck,pressure between shoulder blades,1.0,1
drawing pain in nape of neck,can hardly rise from a seat,1.0,1
drawing pain in nape of neck,stiffness in hands,1.0,1
drawing pain in nape of neck,violent bruised pain in sacrum,1.0,1
drawing pain in nape of neck,sticking pain in elbow,1.0,1
drawing pain in nape of neck,pressing pain in nape of neck,1.0,1
drawing pain in nape of neck,violent bruised pain in arms,1.0,1
drawing pain in nape of neck,stiffness in wrist,1.0,1
drawing pain in nape of neck,psoric manifestations,1.0,1
drawing pain in nape of neck,violent bruised pain in elbow,1.0,1
drawing pain in nape of neck,swelling in ankles,1.0,1
drawing pain in nape of neck,sticking in wrist,1.0,1
drawing pain in nape of neck,tearing pain in joints,1.0,1
drawing pain in nape of neck,sticking pain in thighs,1.0,1
drawing pain in nape of neck,stiffness in hips,1.0,1
drawing pain in nape of neck,violent bruised pain in hips,1.0,1
drawing pain in nape of neck,pain as from overlifting in small of back,1.0,1
drawing pain in nape of neck,sticking in hands,1.0,1
drawing pain in nape of neck,stiffness of shoulder,1.0,1
drawing pain in nape of neck,violent bruised pain in ankles,1.0,1
drawing pain in nape of neck,sticking in sacrum,1.0,1
drawing pain in nape of neck,headache worse in open air,1.0,1
drawing pain in nape of neck,tearing pain in hips,1.0,1
drawing pain in nape of neck,swelling of fingers,1.0,1
drawing pain in nape of neck,drawing pain in wrist,1.0,1
drawing pain in nape of neck,stiffness in fingers,1.0,1
drawing pain in nape of neck,drawing pain in arms,1.0,1
drawing pain in nape of neck,drawing pain in hands,1.0,1
drawing pain in nape of neck,rheumatism of muscles of neck,1.0,1
drawing pain in nape of neck,sticking pain in joints,1.0,1
drawing pain in nape of neck,sticking between shoulder blades,1.0,1
drawing pain in nape of neck,sticking pain in nape of neck,1.0,1
drawing pain in nape of neck,tearing pain in shoulder,1.0,1
drawing pain in nape of neck,tearing pain in elbow,1.0,1
drawing pain in nape of neck,gouty pain in wrist,1.0,1
drawing pain in nape of neck,swelling in knees,1.0,1
drawing pain in nape of neck,violent bruised pain in legs,1.0,1
drawing pain in nape of neck,psoric origin,1.0,1
drawing pain in nape of neck,drawing pain in feet,1.0,1
drawing pain in nape of neck,violent bruised pain in joints,1.0,1
drawing pain in nape of neck,sticking in shoulders,1.0,1
drawing pain in nape of neck,pressure in sacrum,1.0,1
drawing pain in nape of neck,stiffness in legs,1.0,1
drawing pain in nape of neck,boring pain,1.0,1
drawing pain in nape of neck,can only turn head to one side,1.0,1
drawing pain in nape of neck,burning of skin,1.0,1
drawing pain in nape of neck,stiffness in elbow,1.0,1
drawing pain in nape of neck,pain as from a sprain in nape of neck,1.0,1
drawing pain in nape of neck,gouty pain in hands,1.0,1
drawing pain in nape of neck,gouty pain in fingers,1.0,1
drawing pain in nape of neck,pain as from a sprain in shoulder,1.0,1
drawing pain in nape of neck,violent bruised pain in knees,1.0,1
drawing pain in nape of neck,drawing pain in legs,1.0,1
drawing pain in nape of neck,violent bruised pain in thighs,1.0,1
drawing pain in nape of neck,worse in open air,1.0,1
sticking pain in thighs,sticking pain in small of back,1.0,1
sticking pain in thighs,rheumatism of joints,1.0,1
sticking pain in thighs,sticking pain in knees,1.0,1
sticking pain in thighs,stiffness in feet,1.0,1
sticking pain in thighs,drawing pain in fingers,1.0,1
sticking pain in thighs,violent bruised pain in feet,1.0,1
sticking pain in thighs,swelling of hands,1.0,1
sticking pain in thighs,drawing pain in ankles,1.0,1
sticking pain in thighs,sticking pain in ankles,1.0,1
sticking pain in thighs,itching of skin,1.0,1
sticking pain in thighs,tearing pain in ankles,1.0,1
sticking pain in thighs,sticking pain in legs,1.0,1
sticking pain in thighs,violent bruised pain in back,1.0,1
sticking pain in thighs,sticking pain in arms,1.0,1
sticking pain in thighs,tearing pain in thighs,1.0,1
sticking pain in thighs,rheumatism of shoulder,1.0,1
sticking pain in thighs,sticking pain in hips,1.0,1
sticking pain in thighs,headache worse lying on back,1.0,1
sticking pain in thighs,tearing pain in nape of neck,1.0,1
sticking pain in thighs,pressive pain in small of back,1.0,1
sticking pain in thighs,tearing in wrist,1.0,1
sticking pain in thighs,chronic cases,1.0,1
sticking pain in thighs,gouty pain in feet,1.0,1
sticking pain in thighs,pain as from a sprain in shoulders,1.0,1
sticking pain in thighs,gouty diathesis,1.0,1
sticking pain in thighs,chronic articular rheumatism,1.0,1
sticking pain in thighs,suppressed eruptions,1.0,1
sticking pain in thighs,sticking in fingers,1.0,1
sticking pain in thighs,sticking pain in feet,1.0,1
sticking pain in thighs,drawing pain in all joints,1.0,1
sticking pain in thighs,pressive pain,1.0,1
