### Cluster 17 — Symptoms (127)
Symptom,Frequency 
tearing pain in flexors of forearm after waking,bruised pain in joints,1.0,1
tearing pain in flexors of forearm after waking,indescribable pain in thighs on rising,1.0,1
tearing pain in flexors of forearm after waking,thorax feels beaten,1.0,1
tearing pain in flexors of forearm after waking,one cheek bright red,1.0,1
tearing pain in flexors of forearm after waking,drawing stinging in back,1.0,1
tearing pain in flexors of forearm after waking,numbness in arm,1.0,1
tearing pain in flexors of forearm after waking,tearing pain in whole leg,1.0,1
tearing pain in flexors of forearm after waking,feet pain requires lying down,1.0,1
tearing pain in flexors of forearm after waking,arms are numb,1.0,1
tearing pain in flexors of forearm after waking,redness around malleoli,1.0,1
tearing pain in flexors of forearm after waking,prostration while pain lasts,1.0,1
tearing pain in flexors of forearm after waking,bruised pain in thighs,1.0,1
tearing pain in flexors of forearm after waking,great weakness while pain lasts,1.0,1
tearing pain in flexors of forearm after waking,patient unruly,1.0,1
tearing pain in flexors of forearm after waking,stitches in right arm to shoulder,1.0,1
tearing pain in flexors of forearm after waking,faintness,1.0,1
tearing pain in flexors of forearm after waking,finger joints red,1.0,1
tearing pain in flexors of forearm after waking,adults whine and complain,1.0,1
tearing pain in flexors of forearm after waking,stiffness of arm as if going to sleep,1.0,1
tearing pain in flexors of forearm after waking,violent rheumatic pains at night,1.0,1
tearing pain in flexors of forearm after waking,excessive impressionability,1.0,1
tearing pain in flexors of forearm after waking,hot sweat especially while sleeping,1.0,1
tearing pain in flexors of forearm after waking,rheumatic toothache,1.0,1
tearing pain in flexors of forearm after waking,unendurable pains in loins at night,1.0,1
tearing pain in flexors of forearm after waking,sprained pain in index finger,1.0,1
tearing pain in flexors of forearm after waking,limb pains worse at night,1.0,1
tearing pain in flexors of forearm after waking,drawing tearing pains in limbs,1.0,1
tearing pain in flexors of forearm after waking,stitches to finger tips,1.0,1
tearing pain in flexors of forearm after waking,drawing in scapulae,1.0,1
tearing pain in flexors of forearm after waking,paralytic weakness,1.0,1
tearing pain in flexors of forearm after waking,arm stiffness on grasping anything,1.0,1
tearing pain in flexors of forearm after waking,sprained pain in hip joint on walking,1.0,1
tearing pain in flexors of forearm after waking,feet go to sleep when stretched out,1.0,1
tearing pain in flexors of forearm after waking,children soothed by petting,1.0,1
tearing pain in flexors of forearm after waking,very restless sleep,1.0,1
tearing pain in flexors of forearm after waking,tearing pain down the leg,1.0,1
tearing pain in flexors of forearm after waking,pains become intolerable,1.0,1
tearing pain in flexors of forearm after waking,trembling of legs when going to sleep,1.0,1
tearing pain in flexors of forearm after waking,fine sensitive pressure in periosteum of arm,1.0,1
tearing pain in flexors of forearm after waking,electric-like jerking stitches in cervical region,1.0,1
tearing pain in flexors of forearm after waking,easily excited,1.0,1
tearing pain in flexors of forearm after waking,tearing pains in throat,1.0,1
tearing pain in flexors of forearm after waking,joints bruised,1.0,1
tearing pain in flexors of forearm after waking,pain in calves better by drawing feet up,1.0,1
tearing pain in flexors of forearm after waking,cramp-like tension of muscles,1.0,1
tearing pain in flexors of forearm after waking,tearing pain at night,1.0,1
tearing pain in flexors of forearm after waking,irritability of nervous system,1.0,1
tearing pain in flexors of forearm after waking,pain seems unendurable,1.0,1
tearing pain in flexors of forearm after waking,electric-like jerking stitches in left shoulder,1.0,1
tearing pain in flexors of forearm after waking,feet seem paralyzed,1.0,1
tearing pain in flexors of forearm after waking,violent drawing tearing to sole of foot,1.0,1
tearing pain in flexors of forearm after waking,stitches in nates,1.0,1
tearing pain in flexors of forearm after waking,stiffness in loins when sitting,1.0,1
tearing pain in flexors of forearm after waking,patient wild,1.0,1
tearing pain in flexors of forearm after waking,cannot find easy position,1.0,1
tearing pain in flexors of forearm after waking,paralytic-like pain in arms,1.0,1
tearing pain in flexors of forearm after waking,cracking in knees,1.0,1
tearing pain in flexors of forearm after waking,profuse hot sweat,1.0,1
tearing pain in flexors of forearm after waking,toothache one-sided,1.0,1
tearing pain in flexors of forearm after waking,restlessness of feet at night,1.0,1
tearing pain in flexors of forearm after waking,paralytic pain from elbows to fingers,1.0,1
tearing pain in flexors of forearm after waking,fine sensitive pressure in articular ligaments,1.0,1
tearing pain in flexors of forearm after waking,drawing tearing from knee to ankle,1.0,1
tearing pain in flexors of forearm after waking,crawling in calves,1.0,1
tearing pain in flexors of forearm after waking,lassitude in limbs,1.0,1
tearing pain in flexors of forearm after waking,hip pain after sitting in evening,1.0,1
tearing pain in flexors of forearm after waking,numbness at night,1.0,1
tearing pain in flexors of forearm after waking,back pains worse at night,1.0,1
tearing pain in flexors of forearm after waking,fine sensitive pressure in periosteum of shoulder,1.0,1
tearing pain in flexors of forearm after waking,joints sore,1.0,1
tearing pain in flexors of forearm after waking,pains drive out of bed,1.0,1
tearing pain in flexors of forearm after waking,stitches in thighs,1.0,1
tearing pain in flexors of forearm after waking,unendurable pains in hip joint at night,1.0,1
tearing pain in flexors of forearm after waking,tension in knees,1.0,1
tearing pain in flexors of forearm after waking,pain in periosteum,1.0,1
tearing pain in flexors of forearm after waking,toothache worse from warmth of bed,1.0,1
tearing pain in flexors of forearm after waking,numbness of toes,1.0,1
tearing pain in flexors of forearm after waking,heaviness of calves,1.0,1
tearing pain in flexors of forearm after waking,bruised sensation in back muscles,1.0,1
tearing pain in flexors of forearm after waking,sprained pain in thumb,1.0,1
tearing pain in flexors of forearm after waking,severe stitches in forearm along bones,1.0,1
tearing pain in flexors of forearm after waking,crawling tearing in bones of arm to fingers,1.0,1
tearing pain in flexors of forearm after waking,paralytic weakness of thighs,1.0,1
tearing pain in flexors of forearm after waking,tearing pains in clavicle region,1.0,1
tearing pain in flexors of forearm after waking,violent drawing tearing from left ischium to os calcis,1.0,1
tearing pain in flexors of forearm after waking,feet pain worse from motion,1.0,1
tearing pain in flexors of forearm after waking,suits nervous excitable women and children,1.0,1
tearing pain in flexors of forearm after waking,indescribable pain in thighs on stretching leg,1.0,1
tearing pain in flexors of forearm after waking,pains compel walking,1.0,1
feet paralysis worse at night,fine sensitive pressure to fingers,1.0,1
feet paralysis worse at night,heat and chilliness mingled,1.0,1
feet paralysis worse at night,tensive stiffness of cervical muscles,1.0,1
feet paralysis worse at night,contractive sensation in spine,1.0,1
feet paralysis worse at night,unendurable toothache,1.0,1
feet paralysis worse at night,cannot bear slightest motion,1.0,1
feet paralysis worse at night,leg stitches better from motion,1.0,1
feet paralysis worse at night,toothache worse at night,1.0,1
feet paralysis worse at night,pains worse when lying on opposite side,1.0,1
feet paralysis worse at night,cannot hold anything firmly,1.0,1
feet paralysis worse at night,other cheek pale,1.0,1
feet paralysis worse at night,tearing pains in back,1.0,1
feet paralysis worse at night,cracking of lower limb joints,1.0,1
feet paralysis worse at night,heat,1.0,1
feet paralysis worse at night,backache worse when walking,1.0,1
feet paralysis worse at night,patient is irritable,1.0,1
feet paralysis worse at night,pain in heart as if weighed down,1.0,1
feet paralysis worse at night,swelling around malleoli,1.0,1
feet paralysis worse at night,pain in knees better by drawing feet up,1.0,1
feet paralysis worse at night,one cheek red,1.0,1
feet paralysis worse at night,finger joints swollen,1.0,1
feet paralysis worse at night,faintness about heart,1.0,1
feet paralysis worse at night,cold perspiration in palms,1.0,1
feet paralysis worse at night,bruised sensation in loins,1.0,1
feet paralysis worse at night,patient is peevish,1.0,1
feet paralysis worse at night,restlessness of legs at night,1.0,1
feet paralysis worse at night,fretful,1.0,1
feet paralysis worse at night,toothache worse from cold water,1.0,1
feet paralysis worse at night,right arm asleep on waking,1.0,1
feet paralysis worse at night,arthritic ophthalmia early in attack,1.0,1
feet paralysis worse at night,adults sensitive to pain,1.0,1
feet paralysis worse at night,lameness at night,1.0,1
feet paralysis worse at night,backache worse when stooping,1.0,1
feet paralysis worse at night,stitches from knees to ankles,1.0,1
feet paralysis worse at night,arms go to sleep,1.0,1
feet paralysis worse at night,patient whines continually,1.0,1
feet paralysis worse at night,bruised pain in joints,1.0,1
feet paralysis worse at night,indescribable pain in thighs on rising,1.0,1
feet paralysis worse at night,thorax feels beaten,1.0,1
feet paralysis worse at night,one cheek bright red,1.0,1
feet paralysis worse at night,drawing stinging in back,1.0,1
feet paralysis worse at night,numbness in arm,1.0,1
feet paralysis worse at night,tearing pain in whole leg,1.0,1
feet paralysis worse at night,feet pain requires lying down,1.0,1
feet paralysis worse at night,arms are numb,1.0,1
feet paralysis worse at night,redness around malleoli,1.0,1
feet paralysis worse at night,prostration while pain lasts,1.0,1
feet paralysis worse at night,bruised pain in thighs,1.0,1
feet paralysis worse at night,great weakness while pain lasts,1.0,1
feet paralysis worse at night,patient unruly,1.0,1
feet paralysis worse at night,stitches in right arm to shoulder,1.0,1
feet paralysis worse at night,tearing pain in flexors of forearm after waking,1.0,1
feet paralysis worse at night,faintness,1.0,1
feet paralysis worse at night,finger joints red,1.0,1
feet paralysis worse at night,adults whine and complain,1.0,1
feet paralysis worse at night,stiffness of arm as if going to sleep,1.0,1
feet paralysis worse at night,violent rheumatic pains at night,1.0,1
feet paralysis worse at night,excessive impressionability,1.0,1
feet paralysis worse at night,hot sweat especially while sleeping,1.0,1
feet paralysis worse at night,rheumatic toothache,1.0,1
feet paralysis worse at night,unendurable pains in loins at night,1.0,1
feet paralysis worse at night,sprained pain in index finger,1.0,1
feet paralysis worse at night,limb pains worse at night,1.0,1
feet paralysis worse at night,drawing tearing pains in limbs,1.0,1
feet paralysis worse at night,stitches to finger tips,1.0,1
