### Cluster 21 — Symptoms (83)
Symptom,Frequency 
pains in small of back after exposure to cold weather,pain after exertion,1.0,1
pains in small of back after exposure to cold weather,severe pain in back across hips,1.0,1
pains in small of back after exposure to cold weather,tensive pain in metacarpal joints of fingers,1.0,1
pains in small of back after exposure to cold weather,weakness of joints,1.0,1
pains in small of back after exposure to cold weather,yellow or dirty brown blotched skin,1.0,1
pains in small of back after exposure to cold weather,right knee stiff,1.0,1
pains in small of back after exposure to cold weather,sense of bearing down in abdomen,1.0,1
pains in small of back after exposure to cold weather,aching deep as if in bones,1.0,1
pains in small of back after exposure to cold weather,gouty headache from abdominal plethora,1.0,1
pains in small of back after exposure to cold weather,pain in small of back with weakness,1.0,1
pains in small of back after exposure to cold weather,brown spots on chest,1.0,1
pains in small of back after exposure to cold weather,acute attack of rheumatism in right knee,1.0,1
pains in small of back after exposure to cold weather,constant pain between shoulders,1.0,1
pains in small of back after exposure to cold weather,pain as from dislocation in shoulder joint,1.0,1
pains in small of back after exposure to cold weather,sense of bearing down in pelvis,1.0,1
pains in small of back after exposure to cold weather,patients fear joints will not bear exertion,1.0,1
pains in small of back after exposure to cold weather,pain as of a blow of a hammer,1.0,1
pains in small of back after exposure to cold weather,bruised pain in right hip joint,1.0,1
pains in small of back after exposure to cold weather,joints of elbows stiff,1.0,1
pains in small of back after exposure to cold weather,right knee semiflexed,1.0,1
pains in small of back after exposure to cold weather,pressing in right shoulder blade,1.0,1
pains in small of back after exposure to cold weather,pain in legs as if beaten,1.0,1
tension in tendo achillis,paralytic drawing in arms to fingers,1.0,1
tension in tendo achillis,pain extending to thighs,1.0,1
tension in tendo achillis,has to walk crooked,1.0,1
tension in tendo achillis,pains in small of back after exposure to wet,1.0,1
tension in tendo achillis,tearing pains along sciatic nerve to calf,1.0,1
tension in tendo achillis,burning pressure in spine,1.0,1
tension in tendo achillis,hot flashes,1.0,1
tension in tendo achillis,right knee swollen,1.0,1
tension in tendo achillis,arthritic pains,1.0,1
tension in tendo achillis,pains in thighs,1.0,1
tension in tendo achillis,joints of wrists stiff,1.0,1
tension in tendo achillis,gouty pains accompanied by vomiting,1.0,1
tension in tendo achillis,right knee red,1.0,1
tension in tendo achillis,hands sweat very profusely,1.0,1
tension in tendo achillis,great weakness of joints,1.0,1
tension in tendo achillis,great sensitiveness to all impressions,1.0,1
tension in tendo achillis,puffy flabby make-up,1.0,1
tension in tendo achillis,right knee painful,1.0,1
tension in tendo achillis,cracking in ankle joints,1.0,1
tension in tendo achillis,gouty pains boring in character,1.0,1
tension in tendo achillis,constant dull heavy pain in sacrum,1.0,1
tension in tendo achillis,indicated in women at climacteric period,1.0,1
tension in tendo achillis,painful stitches in back if makes a misstep,1.0,1
tension in tendo achillis,weakness especially of the knees,1.0,1
tension in tendo achillis,stitches with coldness of feet,1.0,1
tension in tendo achillis,arthritic affections of joints,1.0,1
tension in tendo achillis,severe tearing pains in left thigh,1.0,1
tension in tendo achillis,pains extending from other parts to back,1.0,1
tension in tendo achillis,sticking drawing pains with coldness of feet,1.0,1
tension in tendo achillis,stitches in joints of arm,1.0,1
tension in tendo achillis,pains in small of back after exposure to cold weather,1.0,1
tension in tendo achillis,aching in calves,1.0,1
tension in tendo achillis,pain suddenly strikes when stooping,1.0,1
tension in tendo achillis,sticking drawing pains with coldness of knees,1.0,1
tension in tendo achillis,crick in back of long standing,1.0,1
tension in tendo achillis,congestion of blood to chest,1.0,1
tension in tendo achillis,pains extending to knees,1.0,1
tension in tendo achillis,nervous headache from abdominal plethora,1.0,1
tension in tendo achillis,faint sinking emptiness at pit of stomach,1.0,1
tension in tendo achillis,burning pressure extending across back,1.0,1
tension in tendo achillis,grating on motion,1.0,1
tension in tendo achillis,stitches in right shoulder blade,1.0,1
tension in tendo achillis,tearing pains in toes,1.0,1
tension in tendo achillis,tearing in arms to fingers,1.0,1
tension in tendo achillis,stiffness of legs to hip joint,1.0,1
tension in tendo achillis,sudden stitch in back while lifting,1.0,1
tension in tendo achillis,congestive headache of a rheumatic character,1.0,1
tension in tendo achillis,pressing dragging pain over hips,1.0,1
tension in tendo achillis,stitches in back when coughing,1.0,1
tension in tendo achillis,worse on flexion,1.0,1
tension in tendo achillis,pains in hips,1.0,1
tension in tendo achillis,stitches with coldness of knees,1.0,1
tension in tendo achillis,soreness in sacral region,1.0,1
tension in tendo achillis,gouty pains causing patient to scream,1.0,1
tension in tendo achillis,pressing dragging pain over sacrum,1.0,1
tension in tendo achillis,constant pain down back,1.0,1
tension in tendo achillis,catching when stretching,1.0,1
tension in tendo achillis,throbbing in small of back,1.0,1
tension in tendo achillis,pain extending to legs,1.0,1
tension in tendo achillis,aching extending to knees,1.0,1
tension in tendo achillis,pain after exertion,1.0,1
tension in tendo achillis,severe pain in back across hips,1.0,1
tension in tendo achillis,tensive pain in metacarpal joints of fingers,1.0,1
tension in tendo achillis,weakness of joints,1.0,1
tension in tendo achillis,yellow or dirty brown blotched skin,1.0,1
tension in tendo achillis,right knee stiff,1.0,1
tension in tendo achillis,sense of bearing down in abdomen,1.0,1
tension in tendo achillis,aching deep as if in bones,1.0,1
tension in tendo achillis,gouty headache from abdominal plethora,1.0,1
tension in tendo achillis,pain in small of back with weakness,1.0,1
tension in tendo achillis,brown spots on chest,1.0,1
tension in tendo achillis,acute attack of rheumatism in right knee,1.0,1
tension in tendo achillis,constant pain between shoulders,1.0,1
tension in tendo achillis,pain as from dislocation in shoulder joint,1.0,1
tension in tendo achillis,sense of bearing down in pelvis,1.0,1
tension in tendo achillis,patients fear joints will not bear exertion,1.0,1
tension in tendo achillis,pain as of a blow of a hammer,1.0,1
tension in tendo achillis,bruised pain in right hip joint,1.0,1
tension in tendo achillis,joints of elbows stiff,1.0,1
tension in tendo achillis,right knee semiflexed,1.0,1
tension in tendo achillis,pressing in right shoulder blade,1.0,1
tension in tendo achillis,pain in legs as if beaten,1.0,1
brown spots on chest,paralytic drawing in arms to fingers,1.0,1
brown spots on chest,pain extending to thighs,1.0,1
brown spots on chest,has to walk crooked,1.0,1
brown spots on chest,pains in small of back after exposure to wet,1.0,1
brown spots on chest,tearing pains along sciatic nerve to calf,1.0,1
brown spots on chest,burning pressure in spine,1.0,1
brown spots on chest,hot flashes,1.0,1
brown spots on chest,right knee swollen,1.0,1
brown spots on chest,arthritic pains,1.0,1
brown spots on chest,pains in thighs,1.0,1
brown spots on chest,joints of wrists stiff,1.0,1
brown spots on chest,gouty pains accompanied by vomiting,1.0,1
brown spots on chest,right knee red,1.0,1
brown spots on chest,hands sweat very profusely,1.0,1
brown spots on chest,great weakness of joints,1.0,1
brown spots on chest,great sensitiveness to all impressions,1.0,1
brown spots on chest,puffy flabby make-up,1.0,1
brown spots on chest,right knee painful,1.0,1
brown spots on chest,cracking in ankle joints,1.0,1
brown spots on chest,gouty pains boring in character,1.0,1
brown spots on chest,constant dull heavy pain in sacrum,1.0,1
brown spots on chest,indicated in women at climacteric period,1.0,1
brown spots on chest,painful stitches in back if makes a misstep,1.0,1
brown spots on chest,weakness especially of the knees,1.0,1
brown spots on chest,stitches with coldness of feet,1.0,1
brown spots on chest,arthritic affections of joints,1.0,1
brown spots on chest,severe tearing pains in left thigh,1.0,1
brown spots on chest,pains extending from other parts to back,1.0,1
brown spots on chest,sticking drawing pains with coldness of feet,1.0,1
brown spots on chest,stitches in joints of arm,1.0,1
brown spots on chest,pains in small of back after exposure to cold weather,1.0,1
brown spots on chest,aching in calves,1.0,1
brown spots on chest,pain suddenly strikes when stooping,1.0,1
brown spots on chest,sticking drawing pains with coldness of knees,1.0,1
brown spots on chest,crick in back of long standing,1.0,1
brown spots on chest,congestion of blood to chest,1.0,1
brown spots on chest,pains extending to knees,1.0,1
brown spots on chest,nervous headache from abdominal plethora,1.0,1
brown spots on chest,faint sinking emptiness at pit of stomach,1.0,1
brown spots on chest,burning pressure extending across back,1.0,1
brown spots on chest,grating on motion,1.0,1
brown spots on chest,stitches in right shoulder blade,1.0,1
brown spots on chest,tearing pains in toes,1.0,1
brown spots on chest,tearing in arms to fingers,1.0,1
brown spots on chest,stiffness of legs to hip joint,1.0,1
brown spots on chest,sudden stitch in back while lifting,1.0,1
