Cluster_ID,Remedy,Chapter,Symptom,Area,Modalities
10,magnesia carbonica,inferior extremities,swelling in bend of knee very painful,,"aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,inferior extremities,knees painful when walking,,"when walking, aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,inferior extremities,feet painful when lying in bed,feet,"when lying in bed, aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,much pain in right shoulder,,"aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,can hardly raise arm,,"aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,pain as from dislocation of shoulder joint when moving it,,"when moving it, aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,rheumatic pain in shoulders with tingling down fingers prevents least motion,fingers,"with tingling down fingers prevents least motion, aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,rheumatic pain in shoulders worse at night,shoulders,"worse at night, aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,lameness of right arm,,"aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,pain in shoulder,,"aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,no swelling or soreness,,"aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
10,magnesia carbonica,superior extremities,red swelling of fingers,fingers,"aggravates with at night, aggravates with after a long walk, aggravates with in bed, aggravates with raising arm, aggravates with drafts, aggravates with change of temperature, ameliorates with warmth"
11,ferrum phosphoricum,concomitants,very severe congestive headache,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,concomitants,great throbbing in head,head,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,general characteristics,very valuable in acute articular or inflammatory rheumatic fever,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,general characteristics,very valuable in acute articular or inflammatory rheumatic fever,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,general characteristics,restlessness,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,general characteristics,high fever,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,general characteristics,thirst,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,general characteristics,soft full pulse,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,general characteristics,copious sweat that does not give relief,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,inferior extremities,severe shooting pains in knees,,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,inferior extremities,severe shooting pains down legs,legs,"aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
11,ferrum phosphoricum,inferior extremities,pains in knees worse at night,,"worse at night, aggravates with 4 to 6 a.m., aggravates with nights, aggravates with violent motion, ameliorates with very gentle motion"
