### Cluster 32 — Symptoms (116)
Symptom,Frequency 
aching in lumbo-sacral region while exercising,aching in lumbo-sacral region while sitting,1.0,1
aching in lumbo-sacral region while exercising,sprained deltoid feeling,1.0,1
aching in lumbo-sacral region while exercising,bruised feeling in joints,1.0,1
aching in lumbo-sacral region while exercising,leg pain worse standing,1.0,1
aching in lumbo-sacral region while exercising,itching ears as if frostbitten,1.0,1
aching in lumbo-sacral region while exercising,sharp left-side pains,1.0,1
aching in lumbo-sacral region while exercising,coldness in gluteal muscles to legs,1.0,1
aching in lumbo-sacral region while exercising,normal appearance except toes,1.0,1
aching in lumbo-sacral region while exercising,sternum pain,1.0,1
aching in lumbo-sacral region while exercising,leg pain better walking,1.0,1
aching in lumbo-sacral region while exercising,sore in lumbo-sacral region while sitting,1.0,1
aching in lumbo-sacral region while exercising,numbness,1.0,1
aching in lumbo-sacral region while exercising,despondent,1.0,1
aching in lumbo-sacral region while exercising,bruised back feeling,1.0,1
aching in lumbo-sacral region while exercising,subsultus tendinum,1.0,1
aching in lumbo-sacral region while exercising,rheumatic gouty stiffness of elbow,1.0,1
aching in lumbo-sacral region while exercising,no tissue swelling typically,1.0,1
aching in lumbo-sacral region while exercising,crick from sacrum to nape,1.0,1
aching in lumbo-sacral region while exercising,bruised feeling in limbs,1.0,1
aching in lumbo-sacral region while exercising,drawing pain in knee joint,1.0,1
aching in lumbo-sacral region while exercising,tearing in left forearm bones,1.0,1
aching in lumbo-sacral region while exercising,splinter-like pain in deltoid,1.0,1
aching in lumbo-sacral region while exercising,cramps in sole,1.0,1
aching in lumbo-sacral region while exercising,post-inflammatory contraction,1.0,1
aching in lumbo-sacral region while exercising,frostbitten toe inflammation,1.0,1
aching in lumbo-sacral region while exercising,back rheumatism in dorsal region,1.0,1
aching in lumbo-sacral region while exercising,burning deep in spine,1.0,1
aching in lumbo-sacral region while exercising,tearing in limbs worse rest,1.0,1
aching in lumbo-sacral region while exercising,frostbitten toe pain,1.0,1
aching in lumbo-sacral region while exercising,irritable,1.0,1
aching in lumbo-sacral region while exercising,languor in legs,1.0,1
aching in lumbo-sacral region while exercising,leg pain worse sitting,1.0,1
aching in lumbo-sacral region while exercising,tearing pain in knee joint,1.0,1
aching in lumbo-sacral region while exercising,shooting in fingers,1.0,1
aching in lumbo-sacral region while exercising,tearing in left wrist,1.0,1
aching in lumbo-sacral region while exercising,twitching gluteal muscles,1.0,1
aching in lumbo-sacral region while exercising,red ears as if frostbitten,1.0,1
aching in lumbo-sacral region while exercising,normal appearance except fingers,1.0,1
aching in lumbo-sacral region while exercising,tearing pains between shoulders,1.0,1
aching in lumbo-sacral region while exercising,red fingers from excessive cold,1.0,1
aching in lumbo-sacral region while exercising,sprained back feeling,1.0,1
aching in lumbo-sacral region while exercising,red toes from excessive cold,1.0,1
aching in lumbo-sacral region while exercising,formication along spine,1.0,1
aching in lumbo-sacral region while exercising,furious delirium,1.0,1
aching in lumbo-sacral region while exercising,clonic convulsions,1.0,1
aching in lumbo-sacral region while exercising,tearing in left hip to knee,1.0,1
aching in lumbo-sacral region while exercising,chilblains,1.0,1
aching in lumbo-sacral region while exercising,throbbing in coccyx,1.0,1
aching in lumbo-sacral region while exercising,severe forearm pain to thumb worse afternoons,1.0,1
aching in lumbo-sacral region while exercising,numbness in left hip to knee,1.0,1
aching in lumbo-sacral region while exercising,sprained neck sensation,1.0,1
aching in lumbo-sacral region while exercising,splinter-like toe pain,1.0,1
aching in lumbo-sacral region while exercising,shooting in knees,1.0,1
aching in lumbo-sacral region while exercising,drawing pain in legs especially ankles,1.0,1
aching in lumbo-sacral region while exercising,weak knee joint,1.0,1
aching in lumbo-sacral region while exercising,severe forearm pain to thumb worse rest,1.0,1
aching in lumbo-sacral region while exercising,pain as after stooping,1.0,1
aching in lumbo-sacral region while exercising,pain in right hip as after fatigue,1.0,1
aching in lumbo-sacral region while exercising,spasmodic drawing from back to stuart little to chest,1.0,1
aching in lumbo-sacral region while exercising,muscle trembling,1.0,1
aching in lumbo-sacral region while exercising,pressive pain in left tibia worse noon,1.0,1
aching in lumbo-sacral region while exercising,from overwork causing spinal cord irritation,1.0,1
aching in lumbo-sacral region while exercising,tearing in thumbs,1.0,1
aching in lumbo-sacral region while exercising,tearing in limbs better motion,1.0,1
aching in lumbo-sacral region while exercising,spasmodic drawing from back to esophagus,1.0,1
aching in lumbo-sacral region while exercising,burning in thumbs,1.0,1
aching in lumbo-sacral region while exercising,burning ears as if frostbitten,1.0,1
aching in lumbo-sacral region while exercising,gouty finger stiffness,1.0,1
aching in lumbo-sacral region while exercising,backache with heat disturbing sleep,1.0,1
aching in lumbo-sacral region while exercising,great mental excitement,1.0,1
aching in lumbo-sacral region while exercising,sprained knee joint,1.0,1
aching in lumbo-sacral region while exercising,swollen fingers from excessive cold,1.0,1
aching in lumbo-sacral region while exercising,dry coccyx feeling,1.0,1
aching in lumbo-sacral region while exercising,stitches in olecranon,1.0,1
aching in lumbo-sacral region while exercising,tearing in limbs worse sitting,1.0,1
from dissipation causing spinal cord irritation,shooting pains between shoulders,1.0,1
from dissipation causing spinal cord irritation,violent shooting deep in spine,1.0,1
from dissipation causing spinal cord irritation,pressive pain in legs especially ankles,1.0,1
from dissipation causing spinal cord irritation,heavy legs like lead,1.0,1
from dissipation causing spinal cord irritation,splinter-like pain in right forearm,1.0,1
from dissipation causing spinal cord irritation,numbness in forearms,1.0,1
from dissipation causing spinal cord irritation,rheumatic pain in right deltoid worse moving arm backward,1.0,1
from dissipation causing spinal cord irritation,stiff tendo achillis,1.0,1
from dissipation causing spinal cord irritation,tearing between thumb and index,1.0,1
from dissipation causing spinal cord irritation,painful spine,1.0,1
from dissipation causing spinal cord irritation,ulcerative limb pains preventing sleep,1.0,1
from dissipation causing spinal cord irritation,beaten sensation after exercise,1.0,1
from dissipation causing spinal cord irritation,violent pain in left hip under gluteal muscles,1.0,1
from dissipation causing spinal cord irritation,stiffness between shoulder blades,1.0,1
from dissipation causing spinal cord irritation,delirium tremens,1.0,1
from dissipation causing spinal cord irritation,splinter-like pain in dorso-lumbar region,1.0,1
from dissipation causing spinal cord irritation,coldness in lumbar vertebrae to legs,1.0,1
from dissipation causing spinal cord irritation,sudden violent stitch in sacrum while walking,1.0,1
from dissipation causing spinal cord irritation,leg pain better motion,1.0,1
from dissipation causing spinal cord irritation,vertigo with reeling in open air,1.0,1
from dissipation causing spinal cord irritation,spine too weak to support when stooping,1.0,1
from dissipation causing spinal cord irritation,frostbitten foot pain,1.0,1
from dissipation causing spinal cord irritation,frostbitten foot inflammation,1.0,1
from dissipation causing spinal cord irritation,lump sensation in epigastrium,1.0,1
from dissipation causing spinal cord irritation,tension in forearms,1.0,1
from dissipation causing spinal cord irritation,neck rheumatism in dorsal region,1.0,1
from dissipation causing spinal cord irritation,weakness between shoulder blades,1.0,1
from dissipation causing spinal cord irritation,stinging pain in knee joint,1.0,1
from dissipation causing spinal cord irritation,swollen toes from excessive cold,1.0,1
from dissipation causing spinal cord irritation,lameness,1.0,1
from dissipation causing spinal cord irritation,periosteal leg bone pain,1.0,1
from dissipation causing spinal cord irritation,head drawn backward in spasm,1.0,1
from dissipation causing spinal cord irritation,rheumatic gouty stiffness of left hand,1.0,1
from dissipation causing spinal cord irritation,loin weakness,1.0,1
from dissipation causing spinal cord irritation,sensitive spinal processes to touch,1.0,1
from dissipation causing spinal cord irritation,sore in lumbo-sacral region while exercising,1.0,1
from dissipation causing spinal cord irritation,shooting in toes,1.0,1
from dissipation causing spinal cord irritation,lameness in forearms,1.0,1
from dissipation causing spinal cord irritation,self-injury attempts,1.0,1
from dissipation causing spinal cord irritation,aching in lumbo-sacral region while sitting,1.0,1
from dissipation causing spinal cord irritation,sprained deltoid feeling,1.0,1
from dissipation causing spinal cord irritation,bruised feeling in joints,1.0,1
from dissipation causing spinal cord irritation,leg pain worse standing,1.0,1
from dissipation causing spinal cord irritation,itching ears as if frostbitten,1.0,1
from dissipation causing spinal cord irritation,sharp left-side pains,1.0,1
from dissipation causing spinal cord irritation,coldness in gluteal muscles to legs,1.0,1
from dissipation causing spinal cord irritation,normal appearance except toes,1.0,1
from dissipation causing spinal cord irritation,sternum pain,1.0,1
from dissipation causing spinal cord irritation,leg pain better walking,1.0,1
from dissipation causing spinal cord irritation,sore in lumbo-sacral region while sitting,1.0,1
from dissipation causing spinal cord irritation,numbness,1.0,1
from dissipation causing spinal cord irritation,despondent,1.0,1
from dissipation causing spinal cord irritation,bruised back feeling,1.0,1
from dissipation causing spinal cord irritation,subsultus tendinum,1.0,1
from dissipation causing spinal cord irritation,rheumatic gouty stiffness of elbow,1.0,1
from dissipation causing spinal cord irritation,no tissue swelling typically,1.0,1
from dissipation causing spinal cord irritation,crick from sacrum to nape,1.0,1
from dissipation causing spinal cord irritation,bruised feeling in limbs,1.0,1
from dissipation causing spinal cord irritation,drawing pain in knee joint,1.0,1
from dissipation causing spinal cord irritation,tearing in left forearm bones,1.0,1
from dissipation causing spinal cord irritation,splinter-like pain in deltoid,1.0,1
from dissipation causing spinal cord irritation,cramps in sole,1.0,1
from dissipation causing spinal cord irritation,post-inflammatory contraction,1.0,1
from dissipation causing spinal cord irritation,frostbitten toe inflammation,1.0,1
from dissipation causing spinal cord irritation,back rheumatism in dorsal region,1.0,1
from dissipation causing spinal cord irritation,burning deep in spine,1.0,1
from dissipation causing spinal cord irritation,tearing in limbs worse rest,1.0,1
from dissipation causing spinal cord irritation,frostbitten toe pain,1.0,1
from dissipation causing spinal cord irritation,irritable,1.0,1
from dissipation causing spinal cord irritation,languor in legs,1.0,1
from dissipation causing spinal cord irritation,leg pain worse sitting,1.0,1
